2017-11-16,4281030
2017-11-17,4286246
2017-11-18,4290799
2017-11-19,4294368
2017-11-20,4299008
2017-11-21,4310262
2017-11-22,4311548
2017-11-23,4319921
2017-11-24,4322530
2017-11-25,4326671
2017-11-26,4330560
2017-11-27,4334827
2017-11-29,4349687
2017-11-30,4355614
2017-12-01,4360220
2017-12-02,4363961
2017-12-03,4365396
2017-12-04,4369269
2017-12-05,4379713
2017-12-06,4383059
2017-12-07,4388941
2017-12-08,4394996
2017-12-09,4398742
2017-12-10,4404405
2017-12-11,4407078
2017-12-12,4412587
2017-12-13,4422144
2017-12-14,4426666
2017-12-15,4428971
2017-12-16,4432661
2017-12-17,4435978
2017-12-18,4440507
2017-12-19,4445753
2017-12-20,4457890
2017-12-21,4465216
2017-12-22,4479950
2017-12-23,4486388
2017-12-24,4495215
2017-12-25,4502150
2017-12-26,4507134
2017-12-27,4518480
2017-12-28,4528857
2017-12-29,4538578
2017-12-30,4546800
2017-12-31,4555367
